categoria,producto,banner_producto,marca,descripcion_producto,promocion,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,snacks,,LAY'S,Papas Fritas Lays Clásicas X 40 Gr.,,"$1.380,00",,34500.00KG,https://diaonline.supermercadosdia.com.ar/papas-fritas-lays-clasicas-x-40-gr-296645/p,https://ardiaprod.vtexassets.com/arquivos/ids/290253-500-auto?v=638428255845600000&width=500&height=auto&aspect=true
almacen,snacks,,CROPPERS,Mani Frito Salado Pelado Croppers 105 Gr.,,"$1.100,00",,10476.19KG,https://diaonline.supermercadosdia.com.ar/mani-frito-salado-pelado-croppers-105-gr-13696/p,https://ardiaprod.vtexassets.com/arquivos/ids/287459-500-auto?v=638383482788500000&width=500&height=auto&aspect=true
almacen,snacks,,MANI KING,Mani Salado Sin Piel Mani King 350 Gr,,"$3.300,00",,9428.57KG,https://diaonline.supermercadosdia.com.ar/mani-salado-sin-piel-mani-king-350-gr-298166/p,https://ardiaprod.vtexassets.com/arquivos/ids/281919-500-auto?v=638322660820430000&width=500&height=auto&aspect=true
almacen,snacks,,CHEETOS,Snack Sabor Queso Crema Cheetos 85 Gr.,,"$2.495,00",,29352.94KG,https://diaonline.supermercadosdia.com.ar/snack-sabor-queso-crema-cheetos-85-gr-24822/p,https://ardiaprod.vtexassets.com/arquivos/ids/291953-500-auto?v=638449112528970000&width=500&height=auto&aspect=true
almacen,snacks,,PEHUAMAR,Palitos Salados Pehuamar X 165 Gr.,,"$2.250,00",,13636.36KG,https://diaonline.supermercadosdia.com.ar/palitos-salados-pehuamar-x-165-gr-301177/p,https://ardiaprod.vtexassets.com/arquivos/ids/290287-500-auto?v=638428256271100000&width=500&height=auto&aspect=true
almacen,snacks,,CONOSUR,Mani Sin Sal Conosur 500 Gr.,,"$3.690,00",,7380.00KG,https://diaonline.supermercadosdia.com.ar/mani-sin-sal-conosur-500-gr-298808/p,https://ardiaprod.vtexassets.com/arquivos/ids/300558-500-auto?v=638514499144430000&width=500&height=auto&aspect=true
almacen,snacks,,CHEETOS,Chizitos De Maíz Sabor A Queso Cheetos Original X 229 Gr.,,"$4.900,00",,21397.38KG,https://diaonline.supermercadosdia.com.ar/chizitos-de-maiz-sabor-a-queso-cheetos-original-x-229-gr-266578/p,https://ardiaprod.vtexassets.com/arquivos/ids/290186-500-auto?v=638428255001770000&width=500&height=auto&aspect=true
almacen,snacks,,DORITOS,Nachos Sabor A Queso Doritos X 40 Gr.,,"$1.520,00",,38000.00KG,https://diaonline.supermercadosdia.com.ar/nachos-sabor-a-queso-doritos-x-40-gr-261868/p,https://ardiaprod.vtexassets.com/arquivos/ids/290184-500-auto?v=638428254973030000&width=500&height=auto&aspect=true
almacen,snacks,,MANIAX,Maní Japonés Salado Maniax X 95 Gr.,,"$1.760,00",,18526.32KG,https://diaonline.supermercadosdia.com.ar/mani-japones-salado-maniax-x-95-gr-300813/p,https://ardiaprod.vtexassets.com/arquivos/ids/290283-500-auto?v=638428256223470000&width=500&height=auto&aspect=true
almacen,snacks,,PEHUAMAR,Maní Pelado Pehuamar X 135 Gr.,,"$2.420,00",,17925.93KG,https://diaonline.supermercadosdia.com.ar/mani-pelado-pehuamar-x-135-gr-300811/p,https://ardiaprod.vtexassets.com/arquivos/ids/290279-500-auto?v=638428256176470000&width=500&height=auto&aspect=true
