categoria,producto,banner_producto,marca,descripcion_producto,descuento_2,precio,precio_sin_descuento,precio_por_kilo,url_producto,url_imagen
almacen,alfajores,,ALFA PAMPA,Bocadito Dulce De Leche Blanco Alfa Pampa 30 Gr.,,"$500,00",,16666.67KG,https://diaonline.supermercadosdia.com.ar/bocadito-dulce-de-leche-blanco-alfa-pampa-30-gr-303103/p,https://ardiaprod.vtexassets.com/arquivos/ids/299727-500-auto?v=638508833763070000&width=500&height=auto&aspect=true
almacen,alfajores,,ALFA PAMPA,Alfajor Mousse Frutilla Alfa Pampa 39 Gr.,,"$660,00",,16923.08KG,https://diaonline.supermercadosdia.com.ar/alfajor-mousse-frutilla-alfa-pampa-39-gr-8038/p,https://ardiaprod.vtexassets.com/arquivos/ids/290892-500-auto?v=638430970427300000&width=500&height=auto&aspect=true
almacen,alfajores,,ALFA PAMPA,Alfajor Mousse Avellana 39 Gr.,,"$660,00",,16923.08KG,https://diaonline.supermercadosdia.com.ar/alfajor-mousse-avellana-39-gr-300587/p,https://ardiaprod.vtexassets.com/arquivos/ids/287279-500-auto?v=638380098212270000&width=500&height=auto&aspect=true
almacen,alfajores,,ALFA,Alfajor Maicena Alfa Pampa 60 Gr.,,"$860,00",,14333.33KG,https://diaonline.supermercadosdia.com.ar/alfajor-maicena-alfa-pampa-60-gr-300585/p,https://ardiaprod.vtexassets.com/arquivos/ids/287277-500-auto?v=638380098182800000&width=500&height=auto&aspect=true
almacen,alfajores,,ANIMAL KING,Alfajor Vegano Limon Animal Kind 42 Gr.,,"$860,00",,20476.19KG,https://diaonline.supermercadosdia.com.ar/alfajor-vegano-limon-animal-kind-42-gr-300726/p,https://ardiaprod.vtexassets.com/arquivos/ids/287299-500-auto?v=638380098456100000&width=500&height=auto&aspect=true
almacen,alfajores,,ALFA PAMPA,Alfajor Dulce de Leche Baño Blanco Alfa Pama X 60 Gr.,,"$860,00",,14333.33KG,https://diaonline.supermercadosdia.com.ar/alfajor-dulce-de-leche-bano-blanco-alfa-pama-x-60-gr-300571/p,https://ardiaprod.vtexassets.com/arquivos/ids/287276-500-auto?v=638380098167900000&width=500&height=auto&aspect=true
almacen,alfajores,,GUAYMALLEN,Alfajor De Fruta Guaymallen 38 Gr,,"$375,00",,9868.42KG,https://diaonline.supermercadosdia.com.ar/alfajor-de-fruta-guaymallen-38-gr-298513/p,https://ardiaprod.vtexassets.com/arquivos/ids/282016-500-auto?v=638322661986470000&width=500&height=auto&aspect=true
almacen,alfajores,,ANIMAL KING,Alfajor Vegano Limon Con Chocolate Animal Kind 50 Gr.,,$1.050,,21000.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-vegano-limon-con-chocolate-animal-kind-50-gr-300727/p,https://ardiaprod.vtexassets.com/arquivos/ids/287301-500-auto?v=638380098481670000&width=500&height=auto&aspect=true
almacen,alfajores,,ALFA PAMPA,Alfajor Mousse Mani Alfa Pampa 39 Gr.,,"$660,00",,16923.08KG,https://diaonline.supermercadosdia.com.ar/alfajor-mousse-mani-alfa-pampa-39-gr-300586/p,https://ardiaprod.vtexassets.com/arquivos/ids/287278-500-auto?v=638380098197370000&width=500&height=auto&aspect=true
almacen,alfajores,,ANIMAL KING,Alfajor Vegano Pistacho Animal Kind 42 Gr.,,$1.600,,38095.24KG,https://diaonline.supermercadosdia.com.ar/alfajor-vegano-pistacho-animal-kind-42-gr-300724/p,https://ardiaprod.vtexassets.com/arquivos/ids/287295-500-auto?v=638380098407930000&width=500&height=auto&aspect=true
almacen,alfajores,,SIN MARCA,Alfajor Maicena 12 Ud 250 Gr.,,$3.290,,13160.00KG,https://diaonline.supermercadosdia.com.ar/alfajor-maicena-12-ud-250-gr-299914/p,https://ardiaprod.vtexassets.com/arquivos/ids/287256-500-auto?v=638380096997970000&width=500&height=auto&aspect=true
